,id,id_str,name,screen_name,location,profile_location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,entities.url.urls,entities.description.urls,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,profile_banner_url,status.entities.media,status.extended_entities.media,status.possibly_sensitive,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str,status.quoted_status_id,status.quoted_status_id_str,profile_location.id,profile_location.url,profile_location.place_type,profile_location.name,profile_location.full_name,profile_location.country_code,profile_location.country,profile_location.contained_within,profile_location.bounding_box,status.geo.type,status.geo.coordinates,status.coordinates.type,status.coordinates.coordinates,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates
0,380361083,380361083,u,doyurimember,,,,,False,835,472,3,Mon Sep 26 14:32:39 +0000 2011,4406,,,False,False,4374,,False,False,True,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1268307239498141697/JCdCrWmj_normal.jpg,https://pbs.twimg.com/profile_images/1268307239498141697/JCdCrWmj_normal.jpg,19CF86,000000,DDFFCD,006633,True,True,False,False,False,False,False,none,,[],Tue Nov 17 13:20:42 +0000 2020,1.328689522343809e+18,1328689522343809031,Mi sa che dopo questo 'lockdown' senza outfit della LIDL rimarremo solo io e me stesso.,False,[],[],[],[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0.0,1.0,False,False,it,https://pbs.twimg.com/profile_banners/380361083/1593690816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4484030536,4484030536,Giulia,giulia_patat,Gemona del Friuli,,11.08.15 💏,https://t.co/yadYfun4Ow,False,46,45,0,Mon Dec 14 18:53:07 +0000 2015,94,,,False,False,80,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/686836845951455232/p_xML239_normal.jpg,https://pbs.twimg.com/profile_images/686836845951455232/p_xML239_normal.jpg,9266CC,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/yadYfun4Ow', 'expanded_url': 'https://www.instagram.com/giuliapatat/', 'display_url': 'instagram.com/giuliapatat/', 'indices': [0, 23]}]",[],Tue Sep 25 10:22:37 +0000 2018,1.044532618820309e+18,1044532618820308992,La felicità esiste💕👫 https://t.co/IwKXpZLHy1,False,[],[],[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0.0,5.0,False,False,it,https://pbs.twimg.com/profile_banners/4484030536/1450120156,"[{'id': 1044532598700212224, 'id_str': '1044532598700212224', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/Dn7s3UXXgAAsM17.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Dn7s3UXXgAAsM17.jpg', 'url': 'https://t.co/IwKXpZLHy1', 'display_url': 'pic.twitter.com/IwKXpZLHy1', 'expanded_url': 'https://twitter.com/giulia_patat/status/1044532618820308992/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1539, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 511, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 902, 'h': 1200, 'resize': 'fit'}}}]","[{'id': 1044532598700212224, 'id_str': '1044532598700212224', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/Dn7s3UXXgAAsM17.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Dn7s3UXXgAAsM17.jpg', 'url': 'https://t.co/IwKXpZLHy1', 'display_url': 'pic.twitter.com/IwKXpZLHy1', 'expanded_url': 'https://twitter.com/giulia_patat/status/1044532618820308992/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1539, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 511, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 902, 'h': 1200, 'resize': 'fit'}}}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,451287346,451287346,We Don’t Need Cable,WeDontNeedCable,The Field,,Told Mama We Thuggin Outside wedontneedcable@gmail.com Instagram: @WeDontNeedCable,,False,14473,2527,32,Sat Dec 31 07:48:51 +0000 2011,3787,,,True,False,7387,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1047319820931420160/9E_iqx4r_normal.jpg,https://pbs.twimg.com/profile_images/1047319820931420160/9E_iqx4r_normal.jpg,0C0D0D,000000,000000,000000,False,False,False,False,False,False,False,none,,[],Wed Nov 18 13:25:52 +0000 2020,1.3290532110309376e+18,1329053211030937601,Do your thing just be safe with it,False,[],[],[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1.0,1.0,False,False,en,https://pbs.twimg.com/profile_banners/451287346/1538173309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,602581565,602581565,Zorino Christian,ZorinoChristian,,,,,False,61,260,1,Fri Jun 08 08:30:20 +0000 2012,69,,,True,False,106,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/494784311661703169/hWsTIfFf_normal.jpeg,https://pbs.twimg.com/profile_images/494784311661703169/hWsTIfFf_normal.jpeg,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,[],Sat Mar 07 09:06:25 +0000 2015,5.741339934335959e+17,574133993433595905,Figo ad andare con quelle del 2015 :'D — Ma stai buona ahahah http://t.co/vq7aDiGb1x,False,[],[],[],"[{'url': 'http://t.co/vq7aDiGb1x', 'expanded_url': 'http://ask.fm/a/bofd7a5p', 'display_url': 'ask.fm/a/bofd7a5p', 'indices': [62, 84]}]","<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",,,,,,,,,,False,1.0,4.0,False,False,it,https://pbs.twimg.com/profile_banners/602581565/1383498883,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,509162767,509162767,E²,Eugy96S,T,,,,False,204,94,0,Wed Feb 29 19:55:48 +0000 2012,13312,,,True,False,10177,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/627059359147794432/izRdWOOm_normal.jpg,https://pbs.twimg.com/profile_images/627059359147794432/izRdWOOm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],Sun Aug 21 20:10:33 +0000 2016,7.674538596734362e+17,767453859673436162,"RT @Enrico__kikko: Per certi versi
Per altri bevi",False,[],[],"[{'screen_name': 'Enrico__kikko', 'name': 'kikko', 'id': 1577415884, 'id_str': '1577415884', 'indices': [3, 17]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,13.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/509162767/1439734897,,,,Sun Aug 21 09:29:05 +0000 2016,7.672924298043965e+17,767292429804396544,"Per certi versi
Per altri bevi",False,[],[],[],[],,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,13.0,14.0,False,False,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,344000623,344000623,Federico G.,tweetdiGioia,"Udine, IT",,"Avvocato, 27. 🇮🇹🇪🇺",,False,121,562,0,Thu Jul 28 11:51:51 +0000 2011,1288,,,True,False,1680,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1149553985520488448/EPIG7bUH_normal.jpg,https://pbs.twimg.com/profile_images/1149553985520488448/EPIG7bUH_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,,[],Fri Sep 25 09:39:55 +0000 2020,1.309427404872577e+18,1309427404872577024,"RT @WHO: #Italy 🇮🇹 was the first Western country to be heavily affected by #COVID19. The government &amp; community, across all levels, reacted…",False,"[{'text': 'Italy', 'indices': [9, 15]}, {'text': 'COVID19', 'indices': [75, 83]}]",[],"[{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [3, 7]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,5702.0,0.0,False,False,en,https://pbs.twimg.com/profile_banners/344000623/1422269674,,,,Fri Sep 25 08:00:12 +0000 2020,1.3094023100329288e+18,1309402310032928769,"#Italy 🇮🇹 was the first Western country to be heavily affected by #COVID19. The government &amp; community, across all… https://t.co/JSuH4lPEp5",True,"[{'text': 'Italy', 'indices': [0, 6]}, {'text': 'COVID19', 'indices': [66, 74]}]",[],[],"[{'url': 'https://t.co/JSuH4lPEp5', 'expanded_url': 'https://twitter.com/i/web/status/1309402310032928769', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}]",,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,,,,,False,5702.0,11861.0,False,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,396764199,396764199,Vanessa,Sertu16,"Tolmezzo, Friuli-Venezia Giulia",,La fine e l'inizio,,False,281,176,0,Sun Oct 23 18:51:25 +0000 2011,46842,,,True,False,6306,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1312875563284127744/8Bk9-4bb_normal.jpg,https://pbs.twimg.com/profile_images/1312875563284127744/8Bk9-4bb_normal.jpg,038543,FFFFFF,EADEAA,333333,True,True,False,False,False,False,False,none,,[],Wed Nov 18 10:27:01 +0000 2020,1.3290082018665472e+18,1329008201866547202,RT @PietroBuccolo: Quando mi rendo conto che dovrò convivere con il mio carattere per tutta la vita https://t.co/QNzYosDAFS,False,[],[],"[{'screen_name': 'PietroBuccolo', 'name': 'Pietro Buccolo', 'id': 875759999057887233, 'id_str': '875759999057887233', 'indices': [3, 17]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,13.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/396764199/1554917239,"[{'id': 1328781552763846656, 'id_str': '1328781552763846656', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/EnDHyDSUwAARsj6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EnDHyDSUwAARsj6.jpg', 'url': 'https://t.co/QNzYosDAFS', 'display_url': 'pic.twitter.com/QNzYosDAFS', 'expanded_url': 'https://twitter.com/PietroBuccolo/status/1328781559688785922/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 667, 'resize': 'fit'}, 'large': {'w': 1401, 'h': 779, 'resize': 'fit'}, 'small': {'w': 680, 'h': 378, 'resize': 'fit'}}, 'source_status_id': 1328781559688785922, 'source_status_id_str': '1328781559688785922', 'source_user_id': 875759999057887233, 'source_user_id_str': '875759999057887233'}]","[{'id': 1328781552763846656, 'id_str': '1328781552763846656', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/EnDHyDSUwAARsj6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EnDHyDSUwAARsj6.jpg', 'url': 'https://t.co/QNzYosDAFS', 'display_url': 'pic.twitter.com/QNzYosDAFS', 'expanded_url': 'https://twitter.com/PietroBuccolo/status/1328781559688785922/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 667, 'resize': 'fit'}, 'large': {'w': 1401, 'h': 779, 'resize': 'fit'}, 'small': {'w': 680, 'h': 378, 'resize': 'fit'}}, 'source_status_id': 1328781559688785922, 'source_status_id_str': '1328781559688785922', 'source_user_id': 875759999057887233, 'source_user_id_str': '875759999057887233'}]",False,Tue Nov 17 19:26:26 +0000 2020,1.328781559688786e+18,1328781559688785922,Quando mi rendo conto che dovrò convivere con il mio carattere per tutta la vita https://t.co/QNzYosDAFS,False,[],[],[],[],"[{'id': 1328781552763846656, 'id_str': '1328781552763846656', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/EnDHyDSUwAARsj6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EnDHyDSUwAARsj6.jpg', 'url': 'https://t.co/QNzYosDAFS', 'display_url': 'pic.twitter.com/QNzYosDAFS', 'expanded_url': 'https://twitter.com/PietroBuccolo/status/1328781559688785922/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 667, 'resize': 'fit'}, 'large': {'w': 1401, 'h': 779, 'resize': 'fit'}, 'small': {'w': 680, 'h': 378, 'resize': 'fit'}}}]","[{'id': 1328781552763846656, 'id_str': '1328781552763846656', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/EnDHyDSUwAARsj6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EnDHyDSUwAARsj6.jpg', 'url': 'https://t.co/QNzYosDAFS', 'display_url': 'pic.twitter.com/QNzYosDAFS', 'expanded_url': 'https://twitter.com/PietroBuccolo/status/1328781559688785922/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 667, 'resize': 'fit'}, 'large': {'w': 1401, 'h': 779, 'resize': 'fit'}, 'small': {'w': 680, 'h': 378, 'resize': 'fit'}}}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,13.0,95.0,False,False,False,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,357117681,357117681,Giacomo Pischiutti,Pischiutti,"Gemona del Friuli, Udine",,,http://t.co/Llq1SYgqrv,False,179,153,1,Wed Aug 17 21:41:25 +0000 2011,6778,,,True,False,4703,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1039598284443197440/u6t3i8dY_normal.jpg,https://pbs.twimg.com/profile_images/1039598284443197440/u6t3i8dY_normal.jpg,EB4C03,FFFFFF,252429,666666,True,True,False,False,False,False,False,none,"[{'url': 'http://t.co/Llq1SYgqrv', 'expanded_url': 'http://instagram.com/pischiutti', 'display_url': 'instagram.com/pischiutti', 'indices': [0, 22]}]",[],Fri Oct 16 18:37:49 +0000 2020,1.3171729158597878e+18,1317172915859787776,"RT @NiColaCaRd: Luna, foto scattata per 28 giorni.
Stesso posto, stessa ora. https://t.co/H9UV05v40A",False,[],[],"[{'screen_name': 'NiColaCaRd', 'name': 'Nicola ニコラ', 'id': 26463965, 'id_str': '26463965', 'indices': [3, 14]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,4573.0,0.0,False,False,it,https://pbs.twimg.com/profile_banners/357117681/1398616198,"[{'id': 1317019314348752897, 'id_str': '1317019314348752897', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/Ekb-FqoWAAEZk3t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ekb-FqoWAAEZk3t.jpg', 'url': 'https://t.co/H9UV05v40A', 'display_url': 'pic.twitter.com/H9UV05v40A', 'expanded_url': 'https://twitter.com/NiColaCaRd/status/1317019316244697089/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 720, 'h': 501, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 501, 'resize': 'fit'}, 'small': {'w': 680, 'h': 473, 'resize': 'fit'}}, 'source_status_id': 1317019316244697089, 'source_status_id_str': '1317019316244697089', 'source_user_id': 26463965, 'source_user_id_str': '26463965'}]","[{'id': 1317019314348752897, 'id_str': '1317019314348752897', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/Ekb-FqoWAAEZk3t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ekb-FqoWAAEZk3t.jpg', 'url': 'https://t.co/H9UV05v40A', 'display_url': 'pic.twitter.com/H9UV05v40A', 'expanded_url': 'https://twitter.com/NiColaCaRd/status/1317019316244697089/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 720, 'h': 501, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 501, 'resize': 'fit'}, 'small': {'w': 680, 'h': 473, 'resize': 'fit'}}, 'source_status_id': 1317019316244697089, 'source_status_id_str': '1317019316244697089', 'source_user_id': 26463965, 'source_user_id_str': '26463965'}]",False,Fri Oct 16 08:27:28 +0000 2020,1.317019316244697e+18,1317019316244697089,"Luna, foto scattata per 28 giorni.
Stesso posto, stessa ora. https://t.co/H9UV05v40A",False,[],[],[],[],"[{'id': 1317019314348752897, 'id_str': '1317019314348752897', 'indices': [61, 84], 'media_url': 'http://pbs.twimg.com/media/Ekb-FqoWAAEZk3t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ekb-FqoWAAEZk3t.jpg', 'url': 'https://t.co/H9UV05v40A', 'display_url': 'pic.twitter.com/H9UV05v40A', 'expanded_url': 'https://twitter.com/NiColaCaRd/status/1317019316244697089/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 720, 'h': 501, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 501, 'resize': 'fit'}, 'small': {'w': 680, 'h': 473, 'resize': 'fit'}}}]","[{'id': 1317019314348752897, 'id_str': '1317019314348752897', 'indices': [61, 84], 'media_url': 'http://pbs.twimg.com/media/Ekb-FqoWAAEZk3t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ekb-FqoWAAEZk3t.jpg', 'url': 'https://t.co/H9UV05v40A', 'display_url': 'pic.twitter.com/H9UV05v40A', 'expanded_url': 'https://twitter.com/NiColaCaRd/status/1317019316244697089/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 720, 'h': 501, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 501, 'resize': 'fit'}, 'small': {'w': 680, 'h': 473, 'resize': 'fit'}}}]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,4573.0,24387.0,False,False,False,it,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,128880692,128880692,Alessandro Apreda,docmanhattan4,Italy,,Sto preparando il turn heel.,https://t.co/Ba44DuwucZ,False,5815,1000,108,Fri Apr 02 13:43:22 +0000 2010,20133,,,True,False,19385,,False,False,False,1F99B8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1321043590588567553/WcCHljpw_normal.jpg,https://pbs.twimg.com/profile_images/1321043590588567553/WcCHljpw_normal.jpg,1B95E0,FFFFFF,C0DFEC,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/Ba44DuwucZ', 'expanded_url': 'http://www.antro.it', 'display_url': 'antro.it', 'indices': [0, 23]}]",[],Wed Nov 18 17:29:42 +0000 2020,1.3291145710979932e+18,1329114571097993218,"@Il_Paradroide Ha più dignità il pinguino, vero.",False,[],[],"[{'screen_name': 'Il_Paradroide', 'name': 'Stefano Castelli', 'id': 465821727, 'id_str': '465821727', 'indices': [0, 14]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1329113272314900485,1329113272314900485,465821727,465821727,Il_Paradroide,,,,,False,0.0,3.0,False,False,it,https://pbs.twimg.com/profile_banners/128880692/1582112639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c799e2d3a79f810e,https://api.twitter.com/1.1/geo/id/c799e2d3a79f810e.json,unknown,Italy,Italy,,,[],,,,,,,,,,,,,,,
0,46970574,46970574,Paolo Davide Lumia,Mascal,Genova,,,,False,84,92,1,Sat Jun 13 21:47:53 +0000 2009,75,,,False,False,1682,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/2229644483/avatar6348_98.gif_normal.png,https://pbs.twimg.com/profile_images/2229644483/avatar6348_98.gif_normal.png,FF3300,86A4A6,A0C5C7,333333,True,False,False,False,False,False,False,none,,[],Tue Sep 10 12:38:42 +0000 2019,1.171402619069354e+18,1171402619069353985,@F1 @Charles_Leclerc Sei un grande!,False,[],[],"[{'screen_name': 'F1', 'name': 'Formula 1', 'id': 69008563, 'id_str': '69008563', 'indices': [0, 3]}, {'screen_name': 'Charles_Leclerc', 'name': 'Charles Leclerc', 'id': 262230432, 'id_str': '262230432', 'indices': [4, 20]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1170941654876000256,1170941654876000256,69008563,69008563,F1,,,,,False,0.0,0.0,False,False,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15962096,15962096,David Lynch,DAVID_LYNCH,Los Angeles,,"Filmmaker. Born Missoula, MT. Eagle Scout.",https://t.co/sA1ORByjxj,False,3337530,42,23829,Sat Aug 23 22:41:48 +0000 2008,7,,,False,True,907,,False,False,False,383838,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/63730229/DL_normal.jpg,https://pbs.twimg.com/profile_images/63730229/DL_normal.jpg,8C947B,181A1E,A7FA00,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/sA1ORByjxj', 'expanded_url': 'http://www.youtube.com/c/davidlynchtheater', 'display_url': 'youtube.com/c/davidlynchth…', 'indices': [0, 23]}]",[],Mon Nov 02 18:00:04 +0000 2020,1.3233240089143173e+18,1323324008914317318,"Dear Twitter Friends, U.S. Veteran Jerry Yellin is a great man with a great and important story of humanity. A docu… https://t.co/F2eNXidRXZ",True,[],[],[],"[{'url': 'https://t.co/F2eNXidRXZ', 'expanded_url': 'https://twitter.com/i/web/status/1323324008914317318', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,92.0,947.0,False,False,en,https://pbs.twimg.com/profile_banners/15962096/1536772315,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
